TIME(ns),FREQ(Hz)
7248125000,        160
7248375000,        160
7248625000,        160
7248875000,        160
7249125000,        160
7249375000,        160
7249625000,        160
7249875000,        160
7250125000,        160
7250375000,        160
7250625000,        160
7250875000,        160
7251125000,        160
7251375000,        160
7251625000,        160
7251875000,        160
7252125000,        160
7252375000,        160
7252625000,        160
7252875000,        160
7253125000,        160
7253375000,        160
7253625000,        160
7253875000,        160
7254125000,        160
7254375000,        160
7254625000,        160
7254875000,        160
7255125000,        160
7255375000,        160
7255625000,        160
7255875000,        160
7256125000,        160
7256375000,        160
7256625000,        160
7256875000,        160
7257125000,        160
7257375000,        160
7257625000,        160
7257875000,        160
7258125000,        160
7258375000,        160
7258625000,        160
7258875000,        160
7259125000,        160
7259375000,        160
7259625000,        160
7259875000,        160
7260125000,        160
7260375000,        160
7260625000,        160
7260875000,        160
7261125000,        160
7261375000,        160
7261625000,        160
7261875000,        160
7262125000,        160
7262375000,        160
7262625000,        160
7262875000,        160
7263125000,        160
7263375000,        160
7263625000,        160
7263875000,        160
7264125000,        160
7264375000,        160
7264625000,        160
7264875000,        160
7265125000,        160
7265375000,        160
7265625000,        160
7265875000,        160
7266125000,        160
7266375000,        160
7266625000,        160
7266875000,        160
7267125000,        160
7267375000,        160
7267625000,        160
7267875000,        160
7268125000,        160
7268375000,        160
7268625000,        160
7268875000,        160
7269125000,        160
7269375000,        160
7269625000,        160
7269875000,        160
7270125000,        160
7270375000,        160
7270625000,        160
7270875000,        160
7271125000,        160
7271375000,        160
7271625000,        160
7271875000,        160
7272125000,        160
7272375000,        160
7272625000,        160
7272875000,        160
7273125000,        160
7273375000,        160
7273625000,        160
7273875000,        160
7274125000,        160
7274375000,        160
7274625000,        160
7274875000,        160
7275125000,        160
7275375000,        160
7275625000,        160
7275875000,        160
7276125000,        160
7276375000,        160
7276625000,        160
7276875000,        160
7277125000,        160
7277375000,        160
7277625000,        160
7277875000,        160
7278125000,        160
7278375000,        160
7278625000,        160
7278875000,        160
7279125000,        160
7279375000,        160
7279625000,        160
7279875000,        160
